ID,day,month,year,place of marriage,forename of groom,surname of groom,occupation of groom,marital status of groom,age of groom,address of groom,forename of bride,surname of bride,occupation of bride,marital status of bride,age of bride,address of bride,groom's father's forename,groom's father's surname,groom's father's occupation,if groom's father deceased,groom's mother's forename,groom's mother's maiden surname,if groom's mother deceased,bride's father's forename,bride's father's surname,bride's father's occupation,if bride's father deceased,bride's mother's forename,bride's mother's maiden surname,if bride's mother deceased,notes1,gdeath,bdeath,GROOM_IDENTITY,BRIDE_IDENTITY,GROOM_MOTHER_IDENTITY,GROOM_FATHER_IDENTITY,BRIDE_MOTHER_IDENTITY,BRIDE_FATHER_IDENTITY,GROOM_BIRTH_RECORD_IDENTITY,BRIDE_BIRTH_RECORD_IDENTITY,GROOM_FATHER_BIRTH_RECORD_IDENTITY,GROOM_MOTHER_BIRTH_RECORD_IDENTITY,BRIDE_FATHER_BIRTH_RECORD_IDENTITY,BRIDE_MOTHER_BIRTH_RECORD_IDENTITY,BRIDE_IMMIGRANT_GENERATION,GROOM_IMMIGRANT_GENERATION
6457,18,MAY,1931,"Highland",Zayd,Johnstone,ENGINEER FITTER,B,26,"2 Duthie Gardens, Coplandhill, Aberdeenshire",Maisy,Mcguire,FLAX SPINER,S,21,"3 St John Street, Calton, Campbeltown",Jack,Johnstone,PROPRIETOR OF HOUSES & LANDS UNITED STATES,,Zoe,Connelly,,Shane,Mcguire,TAILOR MASTER,,Lucy,Leishman,,SYNTHETIC DATA PRODUCED USING VALIPOP,21025,21620,21025,21620,17196,17041,16790,15933,21025,21620,17041,17196,15933,16790,NA,NA
6458,2,JANUARY,1931,"Roanheads Peterhead ",Luke,Hawthorne,IRONSTONE MINER,B,25,"48 Chalmers Court, Three Bridges, Inveraray",Merve,Webster,MUSLIN SEWER,S,20,"7 Pairc Uilleim, Highland",Harrison,Hawthorne,PAUPER FORMERLY PLOUGHMAN,,Lois,Mclaughlin,,Mohammed,Webster,BAKER,,Alice,Forbes,,SYNTHETIC DATA PRODUCED USING VALIPOP,20877,21568,20877,21568,17292,15223,15932,16019,20877,21568,15223,17292,16019,15932,NA,NA
6459,15,JUNE,1931,"Croc North Ayrshire",Jordan,O'donnell,MEDICAL STUDENT,B,25,"20 Hartrigge Crescent, Scaurs, Scottish Borders",Thea,Wilson,DAIRYMAID,S,21,"86 Royal Avenue, Stranraer, Dumfries and Galloway",Ben,O'donnell,FARMERS 70 ACRES,,Francesca,Main,,Jack,Wilson,IRON LAB,,Zoe,White,,SYNTHETIC DATA PRODUCED USING VALIPOP,21017,21638,21017,21638,16908,15467,17220,16175,21017,21638,15467,16908,16175,17220,NA,NA
6460,29,MARCH,1931,"Highland",Harris,Neill,,B,25,"1 Fonab Crescent, Westhaugh of Dalshian, Pitlochry",Hayley,Hutcheson,DOMESTIC SERV,S,21,"9 Monamore Place, Croc, North Ayrshire",Jimmy,Neill,RETIRED FARMER,,Danielle,Fraser,,Joseph,Hutcheson,STOCKING FRAME WORK KNITTER,,Abbie,Mckinlay,,SYNTHETIC DATA PRODUCED USING VALIPOP,20933,21672,20933,21672,15444,14253,17902,17635,20933,21672,14253,15444,17635,17902,NA,NA
6461,8,MAY,1931,"Scottish Borders",Jacob,White,JOINER (JOURNEYMAN),B,28,"1 Langdykes Crescent, Cove Bay, Aberdeen City",Hayley,Wales,DOMESTIC SERVANT,S,22,"14 Castle Road, Genoch Farm, South Ayrshire",Toby,White,CUSTOMS COMPTROLLER SUPERANNUATE,,Rebekah,Green,,James,Wales,FLAXDRESSER,,Maya,Porter,,SYNTHETIC DATA PRODUCED USING VALIPOP,20645,21562,20645,21562,15630,14385,15608,13987,20645,21562,14385,15630,13987,15608,NA,NA
6463,22,AUGUST,1931,"Highland",James,Gowans,BAKER,B,22,"216 Scott Street, Scottish Borders",Nicole,Smith,COTTON FACTORY WORKER,S,20,"57 Fairwinds Place, Coplandhill, Aberdeenshire",Konna,Gowans,FARMER OF 100 ACRES EMPLOYING 3 LABOURERS & 1 BOY,,Robyn,White,,Ross,Smith,GARDNER,,Abigail,Beaton,,SYNTHETIC DATA PRODUCED USING VALIPOP,21659,21960,21659,21960,17662,17369,17630,18037,21659,21960,17369,17662,18037,17630,NA,NA
6464,1,MAY,1931,"Plantation Fort William ",Jamie,Logan,SCHOLAR,B,17,"3 McGregors Walk, Warddykes, Arbroath",Anya,Reekie,SCHOLAR,S,19,"2 Richmondhill Road, Coplandhill, Aberdeenshire",Muhammed,Logan,MASONS LABOURER,,Shelina,Spiers,,George,Reekie,SHIP CARPATTER,,Hannah,Rae,,SYNTHETIC DATA PRODUCED USING VALIPOP,22265,22012,22265,22012,17438,16859,18442,18027,22265,22012,16859,17438,18027,18442,NA,NA
6465,10,MAY,1931,"Coiregrogain Argyll and Bute",Conner,Anderson,PLOUGHMAN,B,21,"1 New School Lane, Auchterarder, Perth and Kinross",Keegan,Mcguire,SERVANT,S,20,"15 St Molios Park, Croc, North Ayrshire",Mitchel,Anderson,SHEEPHERD,,Isabella,Mcmillan,,Jay,Mcguire,LIMESTONE MINER,,Natalie,Mccormick,,SYNTHETIC DATA PRODUCED USING VALIPOP,21847,21942,21847,21942,18056,16635,17232,16055,21847,21942,16635,18056,16055,17232,NA,NA
6466,14,APRIL,1931,"South Lanarkshire",George,Dalgarno,SCHOLAR,B,17,"1 Queen Street, Calton, Campbeltown",Amber,Fraser,SCHOLAR,S,19,"4 Holmwood Gardens, Langholm, Dumfries and Galloway",Stephen,Dalgarno,MANAGER COAL MINES,,Bernadette,Logan,,Lewis,Fraser,COTTON WEAVER,,Laura,Johnstone,,SYNTHETIC DATA PRODUCED USING VALIPOP,22211,21996,22211,21996,16274,16037,18218,18577,22211,21996,16037,16274,18577,18218,NA,NA
6467,10,APRIL,1931,"Turriff Aberdeenshire",Lewis,Ramsay,PLOWMAN,B,24,"2 Rathad na Horgh, Na h-Eileanan Siar",Chloe,Neilson,SCHOLAR,S,20,"3 Big Sand Road, Highland",Jay,Ramsay,CROFTER LODGER,,Colleen,Robb,,Rory,Neilson,FARMER OF 5 ACRES,,Elinor,Duncan,,SYNTHETIC DATA PRODUCED USING VALIPOP,21341,21954,21341,21954,17448,15923,17366,15095,21341,21954,15923,17448,15095,17366,NA,NA
6468,1,SEPTEMBER,1931,,Charlie,Hogg,STINERATING MUSICIAN,?,28,"4 Common Road, Cellardyke, Fife",Ella-mae,Stewart,COTTON CARDER,S,23,"9 Lochandhu Road, Argyll and Bute",Jamie,Hogg,FARMER,,Ebru,Connelly,,Jordan,Stewart,MASON (JOURNEYMAN),,Holly,Fullarton,,SYNTHETIC DATA PRODUCED USING VALIPOP,21163,21966,21163,21966,16920,16913,17832,18785,21163,21966,16913,16920,18785,17832,NA,NA
6469,21,OCTOBER,1931,"Dalry North Ayrshire",Adam,Logan,COAL MINER,B,28,"1 Farm House Lane, South Lanarkshire",Rebecca,Leishman,SCHOLAR,S,19,"1 Orchard Park, Lessudden House, Scottish Borders",Jack,Logan,LANDED PROPRIETOR,,Amy,Ramsay,,Matthew,Leishman,FLAXDRESSER,,Megan,Hutcheson,,SYNTHETIC DATA PRODUCED USING VALIPOP,20495,21916,20495,21916,15640,14531,16766,17507,20495,21916,14531,15640,17507,16766,NA,NA
6470,8,NOVEMBER,1931,"Kincorth Aberdeen City",Mohammed,Smith,BETTLE BLOWER,B,27,"4 Strath View, Highland",Jennifer,Brand,SCHOLAR,S,19,"3 Miller Avenue, Girvan, South Ayrshire",Matthew,Smith,PROPRIETOR OF HOUSE,,Jordan,Innes,,Ben,Brand,LATH SPLITER,,Micheala,Connelly,,SYNTHETIC DATA PRODUCED USING VALIPOP,20503,21976,20503,21976,15790,15739,17770,16069,20503,21976,15739,15790,16069,17770,NA,NA
6471,3,NOVEMBER,1931,"Langholm Dumfries and Galloway",James,Clark,LABOURER,B,35,"2 Dailly Road, Maybole, South Ayrshire",Joni,Middleton,SERVANT,S,21,"7 St Molios Park, Croc, North Ayrshire",Samuel,Clark,CROFTER OF 4 AC,,Laura,Gillespie,,Ross,Middleton,ENGINEER,,Hannah,Hobson,,SYNTHETIC DATA PRODUCED USING VALIPOP,19697,21974,19697,21974,16618,14919,17822,16753,19697,21974,14919,16618,16753,17822,NA,NA
6472,13,SEPTEMBER,1931,"Aberdeenshire",Sean,Wilson,GONE TO LONDON TO RESIDE,B,38,"5 Dal nan Each, Highland",Natalie,Menzies,IRON TURNER WIFE,S,20,"7 Hamilton Terrace, Croc, North Ayrshire",Connor,Wilson,FISH DEALER,,Harriet,Mcmillan,,Samuel,Menzies,ENGEEN,,Niamh,Lyon,,SYNTHETIC DATA PRODUCED USING VALIPOP,19189,22016,19189,22016,15472,14573,18764,16863,19189,22016,14573,15472,16863,18764,NA,NA
6473,6,DECEMBER,1931,"Croc North Ayrshire",Leo,Wilson,JOURNEYMAN BAKER,B,22,"11 Borthaugh Road, West End, Scottish Borders",Amber,Ramsay,SCHOLAR,S,17,"2 Welldale Street, South Lanarkshire",James,Wilson,SHIP CAULKER,,Theodora,Hutcheson,,Liam,Ramsay,SURGEON M D,,Leona,Leishman,,SYNTHETIC DATA PRODUCED USING VALIPOP,21617,22434,21617,22434,16718,16769,17676,18771,21617,22434,16769,16718,18771,17676,NA,NA
6474,27,APRIL,1931,"Auchreoch Stirling",Harley,Wood,FLAX MILL MECHANIC,B,25,"1 Westburn Lane, Carngour, St Andrews",Abbie,Rice,SCHOLAR,S,16,"130 Old School Lane, Perth and Kinross",Charles,Wood,GRAIN MERCHANT,,Katie,Aitchison,,Liam,Rice,HOUSE CARPENTER (JOURNEYMAN),,Nicole,Connelly,,SYNTHETIC DATA PRODUCED USING VALIPOP,21019,22590,21019,22590,16876,15719,17486,17021,21019,22590,15719,16876,17021,17486,NA,NA
6475,5,JANUARY,1931,"Highland",James,Donald,SCHOLAR,B,19,"1 West Road, Blackhouse, Peterhead",Amber,Smith,SCHOLLAR,S,16,"6 Braeriach Court, Aviemore, Highland",Matthew,Donald,TRAVELLER (WOOLLEN),,Olivia,Amos,,Callum,Smith,MASON,,Alisha,Smith,,SYNTHETIC DATA PRODUCED USING VALIPOP,22459,22988,22459,22988,18078,16749,19176,19219,22459,22988,16749,18078,19219,19176,NA,NA
6476,12,DECEMBER,1931,"Moffat Dumfries and Galloway",Mark,Middleton,PLOUGHMAN,B,21,"7 Leideag, Na h-Eileanan Siar",Kayleigh,Hawthorne,SCHOLAR,S,16,"21 Monamore Place, Croc, North Ayrshire",Benedict,Middleton,COAL AGENT,,Natasha,Paterson,,Jamee,Hawthorne,IRON SMITH,,Megan,Fell,,SYNTHETIC DATA PRODUCED USING VALIPOP,21955,22944,21955,22944,17382,17053,18022,18059,21955,22944,17053,17382,18059,18022,NA,NA
6477,17,APRIL,1931,"Cellardyke Fife",James,Ramsay,RIVET BOY,B,20,"4 Peel Gait, Glenburn, Selkirk",Lauren,Scott,SCHOLAR,S,16,"3 Bracklinn Road, Drumardoch Farm, Callander",Luke,Ramsay,SHOEMAKER,,Rebecca,Keir,,Callum,Scott,LABOURER,,Louise,Hogg,,SYNTHETIC DATA PRODUCED USING VALIPOP,22317,22994,22317,22994,18374,17325,19212,17679,22317,22994,17325,18374,17679,19212,NA,NA
6479,10,NOVEMBER,1932,"Methilhill Fife",Tre,Menzies,MALTMAN,B,33,"98 Carbost Hall Road, Highland",Jade,Porter,,W,42,"1 Wardlaw Place, Langlees, Falkirk",Ryan,Menzies,PLOUGHMAN,,Hayley,Rae,,Luke,Porter,FISHERMAN,,Lydia,Green,,SYNTHETIC DATA PRODUCED USING VALIPOP,20389,18988,20389,18988,16554,16141,14250,12701,20389,18988,16141,16554,12701,14250,NA,NA
6480,8,JUNE,1932,"Heatherknowe Portlethen ",Fidel,Gillespie,(AG LAB),B,34,"38 Gordon Brown Place, Highland",Bethany,Potts,COTTON WEAVER,W,38,"61 The Gardens, East Lothian",Jordan,Gillespie,HOUSE CARPENTER,,Rebecca,Robinson,,Samuel,Potts,FISH MERCHANT,,Florence,Spiers,,SYNTHETIC DATA PRODUCED USING VALIPOP,19917,19166,19917,19166,15786,15657,14954,13865,19917,19166,15657,15786,13865,14954,NA,NA
6481,30,NOVEMBER,1932,"Aberdeenshire",Jake,Ramsay,BROKER,B,45,"121 Rathad na h-Àirigh, Portree, Highland",Elinor,Kerr,,W,39,"1 East Forth Street, Cellardyke, Fife",Christopher,Ramsay,LABOURER ON FARM,,Elle,Mcmillan,,William,Kerr,WATCHMAKER (EMP 8 MEN),,Simone,Millar,,SYNTHETIC DATA PRODUCED USING VALIPOP,18643,19438,18643,19438,15230,15091,14696,14963,18643,19438,15091,15230,14963,14696,NA,NA
6482,11,AUGUST,1932,"Aberdeenshire",Bradley,Laing,LINEN WEAVER,W,65,"2 Seafield Crescent, Highland",Sophie,White,DAIRY MAID,S,35,"2 Newton Kennedy Bridge, Girvan, South Ayrshire",Scott,Laing,MASON,,Kimberley,Spiers,,Jordan,White,RAILWAY CARTER,,Rachel,Mcguire,,SYNTHETIC DATA PRODUCED USING VALIPOP,15241,19630,15241,19630,11984,12223,15206,15717,15241,19630,12223,11984,15717,15206,NA,NA
6483,14,FEBRUARY,1932,"Highland",Gene,Robinson,RAILWAY LABOURER,B,28,"1 Almanythie Road, Roanheads, Peterhead",Robyn,Mcguire,,W,36,"23 Castle Road, Genoch Farm, South Ayrshire",Robert,Robinson,FOUNDRY LABOURER,,Charlotte,Johnstone,,Charlie,Mcguire,HAND LOOM COTT WEAVER,,Gemma,Clow,,SYNTHETIC DATA PRODUCED USING VALIPOP,21007,19606,21007,19606,16798,16805,14776,15479,21007,19606,16805,16798,15479,14776,NA,NA
6484,3,JANUARY,1932,"Na h-Eileanan Siar",Joseph,Broadfoot,COAL MINER,B,27,"574 Moss Road, Scottish Borders",Scarlet,Hart,,S,33,"1 St Nathans Road, Aberdeenshire",Reece,Broadfoot,LABOURER,,Eleanor,Murray,,Samuel,Hart,PLOUGHMAN,,Alice,Greig,,SYNTHETIC DATA PRODUCED USING VALIPOP,20871,19928,20871,19928,17388,17075,16070,16185,20871,19928,17075,17388,16185,16070,NA,NA
6485,7,NOVEMBER,1932,"Dumfries and Galloway",Angus,Porter,BAR IRON ROLLER,B,34,"5 Park Terrace, Croc, North Ayrshire",Shannon,White,DAIRY MAID,S,34,"1 Langdykes Crescent, Cove Bay, Aberdeen City",Danny,Porter,FARMER OF 6 ACRES,,Rebecca,Burns,,Toby,White,CUSTOMS COMPTROLLER SUPERANNUATE,,Rebekah,Green,,SYNTHETIC DATA PRODUCED USING VALIPOP,19961,19912,19961,19912,16596,16291,15630,14385,19961,19912,16291,16596,14385,15630,NA,NA
6486,19,OCTOBER,1932,"Dalry North Ayrshire",James,Robinson,SCHOLAR,B,18,"23 Hartrigge Crescent, Scaurs, Scottish Borders",Daryl,Johnson,,S,32,"3 South Gardens, Allanbank, Lauder",Connor,Robinson,COOPER & SPIRIT DEALER,,Kiran,Paterson,,Kieran,Johnson,BLACKSMITH,,Lauren,Ramsay,,SYNTHETIC DATA PRODUCED USING VALIPOP,22219,20242,22219,20242,16656,16941,16058,16465,22219,20242,16941,16656,16465,16058,NA,NA
6487,20,MAY,1932,"Na h-Eileanan Siar",Marco,Duncan,BLACKSMITH (JOURNEYMAN),B,23,"1 Meadow Road, The Roundel, Leuchars",Chloe,Aitchison,,S,31,"1 St Annes Crescent, Heatherknowe, Aberdeenshire",Matthew,Duncan,CROFTER & FISHERMAN,,Gabriella,Innes,,Dominic,Aitchison,MASON (JOURNEYMAN),,Aimee,Robb,,SYNTHETIC DATA PRODUCED USING VALIPOP,21639,20224,21639,20224,17184,16299,15722,15653,21639,20224,16299,17184,15653,15722,NA,NA
6488,9,OCTOBER,1932,"Allanbank Lauder ",Jacob,Ramsay,AG LAB,B,24,"735 Golf Course Road, Girvan, South Ayrshire",Naomi,Petrie,,S,33,"2 Cora Linn Court, North Ayrshire",Louis,Ramsay,F S,,Codey,Johnson,,Robert,Petrie,LABOURER,,Laura,Macphail,,SYNTHETIC DATA PRODUCED USING VALIPOP,21651,20252,21651,20252,17290,16955,16206,16041,21651,20252,16955,17290,16041,16206,NA,NA
6489,1,SEPTEMBER,1932,"Ellon Aberdeenshire",Charlie,Webster,PLOUGHMAN,B,27,"7 Pairc Uilleim, Highland",Amy-leigh,Wood,,S,32,"1 Westburn Lane, Carngour, St Andrews",Mohammed,Webster,BAKER,,Alice,Forbes,,Charles,Wood,GRAIN MERCHANT,,Katie,Aitchison,,SYNTHETIC DATA PRODUCED USING VALIPOP,20803,20288,20803,20288,15932,16019,16876,15719,20803,20288,16019,15932,15719,16876,NA,NA
6490,16,SEPTEMBER,1932,"Broomridge Bannockburn ",David,Wood,COAL AGENT'S CLERK,B,31,"1 Westburn Lane, Carngour, St Andrews",Millie,Mclaren,,S,33,"1 Moness Avenue, Aberfeldy, Perth and Kinross",Charles,Wood,GRAIN MERCHANT,,Katie,Aitchison,,Oliver,Mclaren,WOOLEN WEAVER,,Jannah,Keir,,SYNTHETIC DATA PRODUCED USING VALIPOP,20413,20286,20413,20286,16876,15719,16902,16215,20413,20286,15719,16876,16215,16902,NA,NA
6491,18,MARCH,1932,"North Berwick East Lothian",Daniel,Currie,BAKER (AP),B,30,"3 Headwark Road, Ham, Caithness",Laura,Cooney,FARM SERVANT WIFE,S,30,"12 Balgibbon Drive, Braeleny Farm, Callander",Ryan,Currie,GARDENER,,Dayna,Mowbray,,Daniel,Cooney,FARMER OF 120 ACRES EMPLOYING 3 MEN,,Sarah,Patterson,,SYNTHETIC DATA PRODUCED USING VALIPOP,20379,20268,20379,20268,16308,16065,16328,13499,20379,20268,16065,16308,13499,16328,NA,NA
6492,3,MARCH,1932,"The Holmes Scottish Borders",Philip,Spiers,MACHINIST,B,36,"2 Commonwealth Drive, South Ayrshire",Chloe,Duncan,PAUPER,S,32,"5 The Green, Swinton Dene, Scottish Borders",Syed,Spiers,FISHERMAN,,Alice,Rice,,Adil,Duncan,LEAD MINER,,Alice,O'donnell,,SYNTHETIC DATA PRODUCED USING VALIPOP,19659,20190,19659,20190,15714,15221,15386,16197,19659,20190,15221,15714,16197,15386,NA,NA
6493,28,APRIL,1932,"Croc North Ayrshire",Dominic,Dalgarno,SHEPHERD,B,32,"5 Old Bridge End, Scaurs, Jedburgh",Sophia,Young,FARMER OF 130 ACRES,S,30,"6 Cille Bha 'Nain, Buailledubh, Na h-Eileanan Siar",Eric,Dalgarno,DRUGGIST,,Bethany,Burns,,Daniel,Young,AG LAB,,Eleasha,Stewart,,SYNTHETIC DATA PRODUCED USING VALIPOP,20083,20284,20083,20284,16336,15171,16866,16857,20083,20284,15171,16336,16857,16866,NA,NA
6494,1,FEBRUARY,1932,"Heatherknowe Portlethen ",David,Rae,WOOL FRAMEWORK KNITTER,B,35,"3 Roshven View, Highland",Helena,Mcshane,MILL WORKER,S,29,"4 Golf Course Road, Girvan, South Ayrshire",Harrison,Rae,FORESTER OF WOODS,,Kirsty,Hobson,,Matthew,Mcshane,FARM MANAGER,,Alice,Berry,,SYNTHETIC DATA PRODUCED USING VALIPOP,19375,20208,19375,20208,15950,14785,15496,14751,19375,20208,14785,15950,14751,15496,NA,NA
6496,5,JULY,1932,"Croc North Ayrshire",Kieran,Doig,CATTLEMAN,B,23,"1 Smithy Croft, Allanbank, Lauder",Emily,Kelman,,S,25,"260 Golf Course Road, Girvan, South Ayrshire",Bradley,Doig,CROFTER OF 9 ACRES,,Lauren,Andrews,,Marcus,Kelman,TANNER (JOURNEYMAN),,Ellie,Gillespie,,SYNTHETIC DATA PRODUCED USING VALIPOP,21259,20924,21259,20924,15754,15727,15394,17019,21259,20924,15727,15754,17019,15394,NA,NA
6497,27,JANUARY,1932,"The Lees Coldstream ",Andrew,Petrie,PLOUGHMAN,B,24,"2 Cora Linn Court, North Ayrshire",Rebecca,Smith,MILL WORKER,S,25,"276 Golf Course Road, Girvan, South Ayrshire",Robert,Petrie,FARMER & HAY DEALER 45 ACRES & EMPLOYING 5 MEN,,Laura,Macphail,,Samuel,Smith,LABOURER,,Susannah,Clark,,SYNTHETIC DATA PRODUCED USING VALIPOP,21277,21052,21277,21052,16206,16041,17804,17487,21277,21052,16041,16206,17487,17804,NA,NA
6498,20,MARCH,1932,"Ellon Aberdeenshire",Shoaib,Logan,PLOUGHMAN,B,21,"7 Cille Bha 'Nain, Buailledubh, Na h-Eileanan Siar",Hayley,Stewart,DIESHOP KEEPER,S,25,"4 Lauderdale Drive, Allanbank, Lauder",Adam,Logan,JOURNEYMAN TAILOR,,Danni,Smith,,Nadir,Stewart,OVERSEAR OF THE FARM,,Amy,Dalgarno,,SYNTHETIC DATA PRODUCED USING VALIPOP,21579,20920,21579,20920,16214,16721,15244,15751,21579,20920,16721,16214,15751,15244,NA,NA
6499,10,AUGUST,1932,"Highland",Shaun,Aitchison,DIVINITY STUDENT,B,29,"1 Creel Road, Cove Bay, Aberdeen City",Harriet,Wilson,AG LAB,S,26,"2 Castle Street, Aberdeenshire",Mitchell,Aitchison,BLEACHER,,Emma,Smith,,Noah,Wilson,LOTTER,,Leoni,Macphail,,SYNTHETIC DATA PRODUCED USING VALIPOP,20527,21028,20527,21028,16154,15253,17362,17341,20527,21028,15253,16154,17341,17362,NA,NA
6501,31,OCTOBER,1932,"Girvan South Ayrshire",James,Gowans,PLOUGHMAN,B,25,"216 Scott Street, Scottish Borders",Toni,Brand,DRESSMAKER,S,24,"633 Manse Road, North Ayrshire",Konna,Gowans,FARMER OF 100 ACRES EMPLOYING 3 LABOURERS & 1 BOY,,Robyn,White,,Craig,Brand,LABOURER,,Lauren,Smith,,SYNTHETIC DATA PRODUCED USING VALIPOP,21205,21286,21205,21286,17662,17369,16224,15931,21205,21286,17369,17662,15931,16224,NA,NA
6502,13,NOVEMBER,1932,"Scaurs Jedburgh ",Kieran,Burns,SCHOLAR,B,18,"14 Symington Street, South Lanarkshire",Hollie,Aitchison,FLAX MILL WORKER BUNDLER,S,23,"46 Hobshill Place, Aberdeenshire",Thomas,Burns,WOOLLEN WEAVER & C,,Paige,Syme,,Charles,Aitchison,WOOLEN WEAVER,,Lauren,Laing,,SYNTHETIC DATA PRODUCED USING VALIPOP,22249,21468,22249,21468,17334,15917,16878,15623,22249,21468,15917,17334,15623,16878,NA,NA
6503,8,OCTOBER,1932,"Highland",Alexander,Hay,FISHER,B,25,"4 Hartrigge Road, Scaurs, Jedburgh",Daniella,White,DRESSMAKER,S,23,"1 Carvel Street, Branderburgh, Lossiemouth",Robert,Hay,FEWER & GARDENER,,Bethany,Watson,,Adam,White,RETIRED CAPTAIN (ARMY),,Katie,Reid,,SYNTHETIC DATA PRODUCED USING VALIPOP,21327,21514,21327,21514,16994,17335,17812,17789,21327,21514,17335,16994,17789,17812,NA,NA
6504,29,NOVEMBER,1932,"Auchreoch Stirling",Jack,Macphail,SHEPHERD,B,32,"1126 Shore Street, Highland",Bonnie,Reid,COTTON WINDER,S,24,"2 Craigmill Gardens, Batties Den, Carnoustie",Charlie,Macphail,STONE QUANIER,,Julia,Porter,,Oliver,Reid,FARMER OF 23 ACRES,,Emily,Hay,,SYNTHETIC DATA PRODUCED USING VALIPOP,20197,21530,20197,21530,15316,15227,18032,17379,20197,21530,15227,15316,17379,18032,NA,NA
6505,1,DECEMBER,1932,"South Ayrshire",Andrew,Hay,COTTON SPINNER JOURNEYMAN,B,23,"4 Hartrigge Road, Scaurs, Jedburgh",Natalie,Syme,SEAMSTRESS,S,22,"2 Holmwood Gardens, Langholm, Dumfries and Galloway",Robert,Hay,FEWER & GARDENER,,Bethany,Watson,,Frederick,Syme,DOCK LAB,,Rio,Wilson,,SYNTHETIC DATA PRODUCED USING VALIPOP,21483,21688,21483,21688,16994,17335,18314,18061,21483,21688,17335,16994,18061,18314,NA,NA
6506,17,NOVEMBER,1932,"Highland",Aaron,Porter,AGRICULTURAL LABOURER,B,25,"8 Haddo Crescent, Aberdeenshire",Chelsea,Syme,DOMESTIC SERVANT,S,24,"5 Overhall Crescent, Wilton Dean, Scottish Borders",Elliot,Porter,STORE LABOURER,,Bethany,Ramsay,,Andrew,Syme,LABOURER,,Joanna,Green,,SYNTHETIC DATA PRODUCED USING VALIPOP,21425,21646,21425,21646,16340,15609,17326,15355,21425,21646,15609,16340,15355,17326,NA,NA
6507,24,JANUARY,1932,"Croc North Ayrshire",Mark,Green,CROFTER'S SON,B,29,"12 Hartrigge Crescent, Scaurs, Scottish Borders",Jodie,Paterson,DAIRY MAID,S,22,"2 Old School Brae, Kingsmuir, Peebles",Joshua,Green,CARPET WEAVER,,Leanne,Aitken,,James,Paterson,FISHERMAN,,Kristyn,Aitchison,,SYNTHETIC DATA PRODUCED USING VALIPOP,20543,21614,20543,21614,16482,16771,16760,15731,20543,21614,16771,16482,15731,16760,NA,NA
6508,12,AUGUST,1932,"Heatherknowe Aberdeenshire",Peter,Mcguire,COACH BUILDER,B,27,"5 Cora Linn Court, North Ayrshire",Jemma,Hawthorne,DOM SERV,S,21,"12 Roshven View, Highland",Thomas,Mcguire,FARMER'S SON,,Louise,Smith,,Daniel,Hawthorne,FARMER OF 100 ACRES EMP 1 MAN & 2 BOYS,,Shannon,Ramsay,,SYNTHETIC DATA PRODUCED USING VALIPOP,20837,21656,20837,21656,16502,14503,17582,16311,20837,21656,14503,16502,16311,17582,NA,NA
6509,20,MARCH,1932,"Highland",Zachary,Rae,FARMER'S BROTHER,B,36,"3 Kirkton Gardens, Highland",Danielle,Hutcheson,DAUR,S,22,"2 Andrew Welsh Way, Warddykes, Arbroath",Alex,Rae,LABOURER,,Lucy,Macphail,,Jake,Hutcheson,FARMER OF 15 ACRES,,Emily,Forbes,,SYNTHETIC DATA PRODUCED USING VALIPOP,19461,21594,19461,21594,15080,14381,16486,15765,19461,21594,14381,15080,15765,16486,NA,NA
6510,30,OCTOBER,1932,"Troon South Ayrshire",James,Logan,SCHOLAR,B,18,"5 Hartrigge Crescent, Scaurs, Scottish Borders",Emma,Hay,COTTON WINDER,S,22,"5 Slessor Drive, Kincorth, Aberdeen City",Christopher,Logan,GROCER,,Natalie,Kelman,,Richard,Hay,MILL WRIGHT,,Ikra,Kelman,,SYNTHETIC DATA PRODUCED USING VALIPOP,22443,21848,22443,21848,17824,17013,18014,17937,22443,21848,17013,17824,17937,18014,NA,NA
6511,16,JANUARY,1932,"Lessudden House Scottish Borders",Mitchell,Logan,SCHOLAR,B,20,"31 St Molios Park, Croc, North Ayrshire",Victoria,Brown,TEACHER,S,21,"4 Lubnaig Drive, Drumardoch Farm, Callander",Jack,Logan,CARTER,,Rebecca,Robinson,,Carl,Brown,DRAPER,,Paige,Mclaughlin,,SYNTHETIC DATA PRODUCED USING VALIPOP,22007,21792,22007,21792,18460,18335,17368,17537,22007,21792,18335,18460,17537,17368,NA,NA
6512,16,DECEMBER,1932,"Causewayhead Stirling",Joshua,Ramsay,PLOUGHMAN,B,21,"180 Eardley Crescent, Masterton, Dunfermline",Melissa,Johnstone,DOMESTIC SERVANT,S,20,"7 Birch Avenue, Southfield, Scottish Borders",Daniel,Ramsay,SHOEMAKER,,Sandeep,Mckillop,,Nathan,Johnstone,SLATE QUARRIER,,Toni,Bull,,SYNTHETIC DATA PRODUCED USING VALIPOP,21841,21718,21841,21718,18054,16157,16002,15777,21841,21718,16157,18054,15777,16002,NA,NA
