ID,family,marriage,child's forname(s),child's surname,birth day,birth month,birth year,address,sex,father's forename,father's surname,father's occupation,mother's forename,mother's maiden surname,mother's occupation,day of parents' marriage,month of parents' marriage,year of parents' marriage,place of parent's marriage,illegit,notes,Death,CHILD_IDENTITY,MOTHER_IDENTITY,FATHER_IDENTITY,DEATH_RECORD_IDENTITY,PARENT_MARRIAGE_RECORD_IDENTITY,FATHER_BIRTH_RECORD_IDENTITY,MOTHER_BIRTH_RECORD_IDENTITY,MARRIAGE_RECORD_IDENTITY1,MARRIAGE_RECORD_IDENTITY2,MARRIAGE_RECORD_IDENTITY3,MARRIAGE_RECORD_IDENTITY4,MARRIAGE_RECORD_IDENTITY5,MARRIAGE_RECORD_IDENTITY6,MARRIAGE_RECORD_IDENTITY7,MARRIAGE_RECORD_IDENTITY8,IMMIGRANT_GENERATION
7099,1307,1307,Benjamin,Innes,9,SEPTEMBER,1790,"8 Balgibbon Drive, Braeleny Farm, Callander",M,Oliver,Innes,BOAT BUILDER,Fatima,Burns,DOMESTIC SERVANT,14,OCTOBER,1781,"Braeleny Farm Callander ",,SYNTHETIC DATA PRODUCED USING VALIPOP,7099,7099,4878,4525,7099,1307,4525,4878,2285,,,,,,,,NA
7101,1355,1355,Mackenzie,Clark,21,SEPTEMBER,1790,"9 Common Road, Cellardyke, Fife",M,James,Clark,HOUSE PAINTER,Hannah,Melville,EMPLOYED AT HOME,23,FEBRUARY,1784,"Cellardyke Fife",,SYNTHETIC DATA PRODUCED USING VALIPOP,7101,7101,4890,4569,7101,1355,4569,4890,2453,,,,,,,,NA
7103,1461,1461,Zak,Beaton,15,AUGUST,1790,"2 Cearcall Dhunmhor, Na h-Eileanan Siar",M,Zain,Beaton,FARM SERVANT,Jade,O'donnell,SEAMSTRESS,7,OCTOBER,1786,"Na h-Eileanan Siar",,SYNTHETIC DATA PRODUCED USING VALIPOP,7103,7103,4970,4965,7103,1461,4965,4970,2289,,,,,,,,NA
7105,1421,1421,Mohammed,Petrie,13,JANUARY,1790,"2 Lubnaig Drive, Drumardoch Farm, Callander",M,Sam,Petrie,TANNER,Mikaela,Aitkenhead,THREAD FACTORY WORKER,18,MARCH,1783,"Drumardoch Farm Callander ",,SYNTHETIC DATA PRODUCED USING VALIPOP,7105,7105,4992,5037,7105,1421,5037,4992,2055,,,,,,,,NA
7107,1491,1491,Nicholas,Rae,24,FEBRUARY,1790,"3 Old Bridge End, Scaurs, Jedburgh",M,Alex,Rae,INDIA RUBBER MANAGER,Georgia,Webster,,2,NOVEMBER,1787,"Scaurs Jedburgh ",,SYNTHETIC DATA PRODUCED USING VALIPOP,7107,7107,5150,4723,7107,1491,4723,5150,,,,,,,,,NA
7109,1492,1492,Nicholas,Mcdonald,18,SEPTEMBER,1790,"1 Jean Lawrie Court, Lessudden House, Scottish Borders",M,Abdul,Mcdonald,HERRING FISHERMAN,Sara,Duncan,DOMESTIC SERV,29,MARCH,1787,"Lessudden House Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,7109,7109,5200,5209,7109,1492,5209,5200,2108,3718,,,,,,,NA
7111,1494,1494,Ahmed,Hobson,1,JUNE,1790,"1 Russel Street, Caithness",M,Alexander,Hobson,COAL MINER,Rachel,Doig,,7,JANUARY,1786,"Caithness",,SYNTHETIC DATA PRODUCED USING VALIPOP,7111,7111,5224,4895,7111,1494,4895,5224,2162,,,,,,,,NA
7113,1467,1467,Reece,Mclaren,3,FEBRUARY,1790,"197 Parbroath Road, Finglassie, Glenrothes",M,Jonathan,Mclaren,PLOUGHMAN,Jodie,Cooney,,8,JULY,1786,"Finglassie Glenrothes ",,SYNTHETIC DATA PRODUCED USING VALIPOP,7113,7113,5232,4777,7113,1467,4777,5232,2038,,,,,,,,NA
7115,1496,1496,Connor,Clark,30,JUNE,1790,"1 Eriskay Place, Riccarton, Kilmarnock",M,Luke,Clark,,Navpreet,Hobson,DAIRYMAID,1,OCTOBER,1787,"Riccarton Kilmarnock ",,SYNTHETIC DATA PRODUCED USING VALIPOP,7115,7115,5320,4659,7115,1496,4659,5320,2267,,,,,,,,NA
7117,1498,1498,Mohammed,Duncan,8,JUNE,1790,"3 The Avenue, Three Bridges, Inveraray",M,Conor,Duncan,SHEPHERD,Maisie,Hawthorne,DAIRYMAID,15,JUNE,1787,"Three Bridges Inveraray ",,SYNTHETIC DATA PRODUCED USING VALIPOP,7117,7117,5288,4527,7117,1498,4527,5288,2166,,,,,,,,NA
7119,1500,1500,Thomas,Donald,22,AUGUST,1790,"12 The Croft, The Holmes, Scottish Borders",M,Aaron,Donald,CLERK LINEN WAREHOUSE,Kristy,Murray,SCHOLAR,13,MAY,1790,"The Holmes Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,7119,7119,5640,5061,7119,1500,5061,5640,2370,,,,,,,,NA
7165,1348,1348,Thomas,Hogg,5,OCTOBER,1791,"9 Castle Road, Genoch Farm, South Ayrshire",M,Remel,Hogg,GENERAL LABOURER,Rebecca,Hay,WOOLLEN FACTORY WORKER,8,APRIL,1781,"Genoch Farm South Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,7165,7165,4650,4159,7165,1348,4159,4650,2279,,,,,,,,NA
7167,1349,1349,Jamie,Middleton,9,SEPTEMBER,1791,"1 Duthie Gardens, Coplandhill, Aberdeenshire",M,Kieran,Middleton,FISHERMAN & CROFTER,Abygail,Young,THREAD MILL HAND,17,SEPTEMBER,1781,"Coplandhill Aberdeenshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,7167,7167,4742,4355,7167,1349,4355,4742,2606,,,,,,,,NA
7169,1415,1415,Jack,Johnstone,5,FEBRUARY,1791,"44 Farrochie Park, Glenury, Aberdeenshire",M,Kane,Johnstone,ASSISISTANT HOME DEALER,Faaiza,Connelly,,11,JULY,1784,"Glenury Aberdeenshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,7169,7169,4746,4907,7169,1415,4907,4746,2381,,,,,,,,NA
7171,1335,1335,Rhys,Aitken,30,SEPTEMBER,1791,"102 Brunton Park, Manse, Scottish Borders",M,Mohammad,Aitken,BAKER,Aishah,Young,,24,DECEMBER,1781,"Manse Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,7171,7171,4724,3603,7171,1335,3603,4724,2125,,,,,,,,NA
7173,1508,1508,Joseph,Little,9,SEPTEMBER,1791,"1 Hartrigge Crescent, Scaurs, Scottish Borders",M,Billy,Little,AG LABOURER,Gabrielle,Logan,DOMESTIC SERVANT,27,SEPTEMBER,1789,"Scaurs Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,7173,7173,4832,4531,7173,1508,4531,4832,2362,,,,,,,,NA
7175,1394,1394,Mohammad,Doig,27,JULY,1791,"1 Gilmour Street, Cowdenbeath, Fife",M,John,Doig,HAWKER OF HARDWARE,Brodie,Johnstone,DOMESTIC SERVANT,27,JULY,1784,"Cowdenbeath Fife",,SYNTHETIC DATA PRODUCED USING VALIPOP,7175,7175,4840,3231,7175,1394,3231,4840,2263,,,,,,,,NA
7177,1392,1392,Mark,Burns,27,MARCH,1791,"6 Castle Road, Genoch Farm, South Ayrshire",M,Samuel,Burns,COAL MINER,Toni,Hart,DOM SERV,14,JULY,1783,"Genoch Farm South Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,7177,7177,4838,4383,7177,1392,4383,4838,2448,,,,,,,,NA
7179,1438,1438,Timothy,White,12,DECEMBER,1791,"1 Balmanno Green, Stenton, Fife",M,Harry,White,WORKS AT DYING,Lucy,Connelly,FLESHERS SHOP KEEPER,30,JULY,1785,"Stenton Fife",,SYNTHETIC DATA PRODUCED USING VALIPOP,7179,7179,4874,4365,7179,1438,4365,4874,2304,,,,,,,,NA
7181,1308,1308,Ryan,Reid,26,SEPTEMBER,1791,"6 Cora Linn Court, North Ayrshire",M,Tomos,Reid,DOMESTIC SERV,Jessica,Ewen,SEAMSTRESS,23,AUGUST,1781,"North Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,7181,7181,4876,4645,7181,1308,4645,4876,2066,,,,,,,,NA
7183,1420,1420,Shane,Innes,31,DECEMBER,1791,"37 Park View, Wilton Dean, Scottish Borders",M,Daniel,Innes,COMMERCIAL CLERK,Chloe,Hobson,DOMESTIC SERVANT,27,SEPTEMBER,1784,"Wilton Dean Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,7183,7183,4990,4827,7183,1420,4827,4990,2455,,,,,,,,NA
7185,1424,1424,Jordan,Smith,18,SEPTEMBER,1791,"52 Ard Struan Road, Highland",M,Christopher,Smith,SHOE MAKER,Jesse,Fell,AG WORKER,21,APRIL,1784,"Highland",,SYNTHETIC DATA PRODUCED USING VALIPOP,7185,7185,5004,4689,7185,1424,4689,5004,,,,,,,,,NA
7187,1376,1376,Frederick,Mckinlay,15,AUGUST,1791,"44 Ard Struan Road, Highland",M,Lewis,Mckinlay,WAREHOUSEMAN,Maria,Millar,AG LAB,12,OCTOBER,1784,"Highland",,SYNTHETIC DATA PRODUCED USING VALIPOP,7187,7187,4958,5229,7187,1376,5229,4958,2377,,,,,,,,NA
7189,1421,1421,Oliver,Petrie,9,JANUARY,1791,"2 Lubnaig Drive, Drumardoch Farm, Callander",M,Sam,Petrie,TANNER,Mikaela,Aitkenhead,THREAD FACTORY WORKER,18,MARCH,1783,"Drumardoch Farm Callander ",,SYNTHETIC DATA PRODUCED USING VALIPOP,7189,7189,4992,5037,7189,1421,5037,4992,2124,,,,,,,,NA
7191,1441,1441,Stuart,Paterson,2,MAY,1791,"1 Bankton Park, Wellwood, Fife",M,Harry,Paterson,BANK ACCOUNTANT,Rebekah,Holden,WASHERWOMAN,10,MAY,1785,"Wellwood Fife",,SYNTHETIC DATA PRODUCED USING VALIPOP,7191,7191,5076,4985,7191,1441,4985,5076,2756,,,,,,,,NA
7193,1510,1510,Ashley,Hart,7,MAY,1791,"14 St Molios Park, Croc, North Ayrshire",M,Benjamin,Hart,AG LAB,Georgia,Ferguson,DOMESTIC SERVANT,18,FEBRUARY,1788,"Croc North Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,7193,7193,5112,5221,7193,1510,5221,5112,2343,,,,,,,,NA
7195,1511,1511,Dean,Gemmell,30,DECEMBER,1791,"4 Hillside Terrace, Croc, North Ayrshire",M,Abdu,Gemmell,DYER,Makayla,Wilson,GENERAL SERVT,17,NOVEMBER,1787,"Croc North Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,7195,7195,5186,5327,7195,1511,5327,5186,2070,,,,,,,,NA
7197,1513,1513,Lewis,Connelly,23,JANUARY,1791,"1 Baird Avenue, South Lanarkshire",M,Kieran,Connelly,TIN SMITH,Samantha,Aitkenhead,KITCHEN MAID,3,MARCH,1787,"South Lanarkshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,7197,7197,5208,4509,7197,1513,4509,5208,2230,3494,,,,,,,NA
7199,1467,1467,Harry,Mclaren,10,SEPTEMBER,1791,"197 Parbroath Road, Finglassie, Glenrothes",M,Jonathan,Mclaren,PLOUGHMAN,Jodie,Cooney,,8,JULY,1786,"Finglassie Glenrothes ",,SYNTHETIC DATA PRODUCED USING VALIPOP,7199,7199,5232,4777,7199,1467,4777,5232,2194,,,,,,,,NA
7201,1398,1398,Morgan,O'donnell,27,NOVEMBER,1791,"11 Castle Road, Genoch Farm, South Ayrshire",M,Jamie,O'donnell,COAL MINER,Elizabeth,Hawthorne,DOMESTIC SERVANT,12,SEPTEMBER,1784,"Genoch Farm South Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,7201,7201,5230,4593,7201,1398,4593,5230,2096,2383,,,,,,,NA
7203,1515,1515,Joshua,Clifford,8,OCTOBER,1791,"1 Clerk Maxwell Crescent, Kincorth, Aberdeen City",M,Samuel,Clifford,FARMER'S SERVT,Katherine,Welsh,,25,AUGUST,1788,"Kincorth Aberdeen City",,SYNTHETIC DATA PRODUCED USING VALIPOP,7203,7203,5400,5365,7203,1515,5365,5400,2478,,,,,,,,NA
7205,1399,1399,Edward,Logan,4,NOVEMBER,1791,"3 The Green, Swinton Dene, Scottish Borders",M,Owen,Logan,BLACKSMITH (AP),Aisha,Sinclair,,13,FEBRUARY,1786,"Swinton Dene Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,7205,7205,5406,4675,7205,1399,4675,5406,2631,,,,,,,,NA
7207,1518,1518,Brodie,Mcmillan,15,FEBRUARY,1791,"1 Macfarlane Place, Larachpark, Argyll and Bute",M,Thomas,Mcmillan,ENGINE SMITH,Sarah,Porter,SCHOLAR,3,JUNE,1791,,illegitimate,SYNTHETIC DATA PRODUCED USING VALIPOP,7207,7207,5554,4997,7207,1518,4997,5554,2098,,,,,,,,NA
7293,1516,1516,Joshua,Christie,27,MAY,1792,"7 Robertson Way, Braeleny Farm, Stirling",M,Mathew,Christie,JOINER,Sian,Hutcheson,HOUSEMAID,19,JANUARY,1789,"Braeleny Farm Stirling",,SYNTHETIC DATA PRODUCED USING VALIPOP,7293,7293,5394,4739,7293,1516,4739,5394,2222,,,,,,,,NA
7295,1542,1542,Callum,Burns,2,MARCH,1792,"18 Castlemains Place, East Lothian",M,Jake,Burns,WORKER IN MUSLIN WAREROOM,Annabel,Jackson,GENERAL SERV,13,MAY,1788,"East Lothian",,SYNTHETIC DATA PRODUCED USING VALIPOP,7295,7295,5460,4893,7295,1542,4893,5460,2144,,,,,,,,NA
7297,1518,1518,Shaun,Mcmillan,9,MARCH,1792,"1 Macfarlane Place, Larachpark, Argyll and Bute",M,Thomas,Mcmillan,ENGINE SMITH,Sarah,Porter,SCHOLAR,3,JUNE,1791,,illegitimate,SYNTHETIC DATA PRODUCED USING VALIPOP,7297,7297,5554,4997,7297,1518,4997,5554,2150,,,,,,,,NA
7299,1545,1545,Jamie,Mclaren,5,AUGUST,1792,"1 Monteath Street, Crieff, Perth and Kinross",M,Liam,Mclaren,BLACKSMITH,Charlotte,Kaur,SCHOLAR,16,AUGUST,1791,"Crieff Perth and Kinross",,SYNTHETIC DATA PRODUCED USING VALIPOP,7299,7299,5684,5299,7299,1545,5299,5684,2093,,,,,,,,NA
7361,1460,1460,Steven,Mcgarva,19,APRIL,1793,"4 Monamore Place, Croc, North Ayrshire",M,Kieran,Mcgarva,MASON,Bethany,Brown,DRESS MAKER,2,NOVEMBER,1787,"Croc North Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,7361,7361,4996,4969,7361,1460,4969,4996,2241,,,,,,,,NA
7363,1421,1421,Jonathan,Petrie,20,MARCH,1793,"2 Lubnaig Drive, Drumardoch Farm, Callander",M,Sam,Petrie,TANNER,Mikaela,Aitkenhead,THREAD FACTORY WORKER,18,MARCH,1783,"Drumardoch Farm Callander ",,SYNTHETIC DATA PRODUCED USING VALIPOP,7363,7363,4992,5037,7363,1421,5037,4992,,,,,,,,,NA
7365,1528,1528,Alex,Robb,19,JULY,1793,"1 Spearshill Road, Tayport, Fife",M,Louis,Robb,BAKER,Faith,Sutherland,,2,DECEMBER,1789,"Tayport Fife",,SYNTHETIC DATA PRODUCED USING VALIPOP,7365,7365,5078,4883,7365,1528,4883,5078,2342,,,,,,,,NA
7367,1444,1444,Rhys,Clark,26,MARCH,1793,"9 Cora Linn Court, North Ayrshire",M,Joseph,Clark,STEAMBOAT CAPTAIN,Emily,Stewart,,8,MARCH,1785,"North Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,7367,7367,5038,4515,7367,1444,4515,5038,2583,,,,,,,,NA
7369,1445,1445,Daniel,Melville,19,AUGUST,1793,"1 Pentland Place, Middle Grange, Aberdeenshire",M,Joshua,Melville,GARDENER,Terri,Green,DOMESTIC,12,APRIL,1783,"Middle Grange Aberdeenshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,7369,7369,5080,4309,7369,1445,4309,5080,2262,,,,,,,,NA
7371,1463,1463,Kieran,White,9,MARCH,1793,"67 Church Lane, South Lanarkshire",M,Peter,White,FISHERMAN,Ashleigh,Murray,MILLINER,23,JULY,1785,"South Lanarkshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,7371,7371,5160,5133,7371,1463,5133,5160,2089,,,,,,,,NA
7373,1492,1492,Louis,Mcdonald,24,JANUARY,1793,"1 Jean Lawrie Court, Lessudden House, Scottish Borders",M,Abdul,Mcdonald,HERRING FISHERMAN,Sara,Duncan,DOMESTIC SERV,29,MARCH,1787,"Lessudden House Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,7373,7373,5200,5209,7373,1492,5209,5200,2287,,,,,,,,NA
7375,1467,1467,Thomas,Mclaren,9,JULY,1793,"197 Parbroath Road, Finglassie, Glenrothes",M,Jonathan,Mclaren,JOURNEYMAN BLACKSMITH,Jodie,Cooney,,8,JULY,1786,"Finglassie Glenrothes ",,SYNTHETIC DATA PRODUCED USING VALIPOP,7375,7375,5232,4777,7375,1467,4777,5232,2207,,,,,,,,NA
7377,1556,1556,Joe,Paterson,25,OCTOBER,1793,"1 Whitehaugh View, West End, Scottish Borders",M,Ryan,Paterson,IRON TURNER,Paige,Webster,SERVANT,31,MAY,1790,"West End Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,7377,7377,5270,5273,7377,1556,5273,5270,2247,,,,,,,,NA
7379,1558,1558,Jack,Donald,18,APRIL,1793,"127 Cnoc a' Challtuinn, Argyll and Bute",M,Michael,Donald,,Hannah,Jordan,,17,NOVEMBER,1789,"Argyll and Bute",,SYNTHETIC DATA PRODUCED USING VALIPOP,7379,7379,5314,5081,7379,1558,5081,5314,2298,,,,,,,,NA
7381,1559,1559,Alexander,Muir,17,OCTOBER,1793,"1 Allan's Hill, Maybole, South Ayrshire",M,Kieran,Muir,QUEENS SCHOLAR,Emily,Watson,,24,JULY,1790,"Maybole South Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,7381,7381,5318,5527,7381,1559,5527,5318,2040,,,,,,,,NA
7383,1497,1497,Kyle,Smith,24,JANUARY,1793,"7 Monamore Place, Croc, North Ayrshire",M,Jake,Smith,BOOT MAKER,Victoria,Fleming,SEWER OF EMBROIDERY,14,JANUARY,1787,"Croc North Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,7383,7383,5256,4647,7383,1497,4647,5256,2253,,,,,,,,NA
7385,1562,1562,Christopher,Brand,5,NOVEMBER,1793,"1 Keir Rise, Aberdeenshire",M,Richard,Brand,TANNER,Paige,Doig,SERVT,14,OCTOBER,1791,"Aberdeenshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,7385,7385,5408,5265,7385,1562,5265,5408,2404,,,,,,,,NA
7387,1564,1564,Reece,Jordan,11,JULY,1793,"2 Buccleuch Gardens, The Holmes, Scottish Borders",M,Macauley,Jordan,LABOURER,Carly,Murray,DRESSMAKER,16,DECEMBER,1789,"The Holmes Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,7387,7387,5412,5083,7387,1564,5083,5412,2249,,,,,,,,NA
7389,1399,1399,Patrick,Logan,9,DECEMBER,1793,"3 The Green, Swinton Dene, Scottish Borders",M,Owen,Logan,L R C S M D GLASGON GENERAL PRACTITIONER,Aisha,Sinclair,,13,FEBRUARY,1786,"Swinton Dene Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,7389,7389,5406,4675,7389,1399,4675,5406,2376,,,,,,,,NA
7391,1565,1565,Luke,Robinson,19,FEBRUARY,1793,"1 Sauchie Court, Hillpark, Bannockburn",M,Joseph,Robinson,SCHOLAR,Gina,Webster,GENERAL SERVANT,7,JUNE,1792,"Hillpark Bannockburn ",,SYNTHETIC DATA PRODUCED USING VALIPOP,7391,7391,5542,5691,7391,1565,5691,5542,2460,,,,,,,,NA
7393,1518,1518,Fraser,Mcmillan,8,FEBRUARY,1793,"1 Macfarlane Place, Larachpark, Argyll and Bute",M,Thomas,Mcmillan,ENGINE SMITH,Sarah,Porter,DAIRYMAID,3,JUNE,1791,,illegitimate,SYNTHETIC DATA PRODUCED USING VALIPOP,7393,7393,5554,4997,7393,1518,4997,5554,2172,,,,,,,,NA
7395,1567,1567,Jamal,Smith,4,FEBRUARY,1793,"6 The Green, Swinton Dene, Scottish Borders",M,Samuel,Smith,CROFTERS SON,Jemima,Paterson,SCHOLAR,3,JANUARY,1795,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7395,7395,5714,5993,7395,1567,5993,5714,2257,3359,,,,,,,NA
7457,1490,1490,Elliott,Young,9,APRIL,1794,"1 Forbes Place, Northbank Farm Steadings, Fife",M,Joshua,Young,ENGINE KEEPER AT PIT,Lois,Garland,,5,NOVEMBER,1788,"Northbank Farm Steadings Fife",,SYNTHETIC DATA PRODUCED USING VALIPOP,7457,7457,4960,4967,7457,1490,4967,4960,2184,,,,,,,,NA
7459,1528,1528,Gary,Robb,13,JULY,1794,"1 Spearshill Road, Tayport, Fife",M,Louis,Robb,BAKER,Faith,Sutherland,,2,DECEMBER,1789,"Tayport Fife",,SYNTHETIC DATA PRODUCED USING VALIPOP,7459,7459,5078,4883,7459,1528,4883,5078,2121,,,,,,,,NA
7461,1463,1463,Jack,White,3,AUGUST,1794,"67 Church Lane, South Lanarkshire",M,Peter,White,FISHERMAN,Ashleigh,Murray,MILLINER,23,JULY,1785,"South Lanarkshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,7461,7461,5160,5133,7461,1463,5133,5160,2268,,,,,,,,NA
7463,1491,1491,Callum,Rae,11,JANUARY,1794,"3 Old Bridge End, Scaurs, Jedburgh",M,Alex,Rae,BLACKSMITH EMPLOYING 1 BOY,Georgia,Webster,,2,NOVEMBER,1787,"Scaurs Jedburgh ",,SYNTHETIC DATA PRODUCED USING VALIPOP,7463,7463,5150,4723,7463,1491,4723,5150,2548,,,,,,,,NA
7465,1514,1514,Archie,Melville,30,JUNE,1794,"1 Seafield Gardens, Upper Achintore, Highland",M,Robert,Melville,DOCK LABOURER,Chloe,Johnstone,,24,JANUARY,1788,"Upper Achintore Highland",,SYNTHETIC DATA PRODUCED USING VALIPOP,7465,7465,5218,4377,7465,1514,4377,5218,2758,,,,,,,,NA
7467,1538,1538,Devan,Smith,10,OCTOBER,1794,"41 Hobshill Place, Aberdeenshire",M,William,Smith,LABOURER,Sophie,Burns,DOMESTIC SERV,18,OCTOBER,1787,"Aberdeenshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,7467,7467,5198,4927,7467,1538,4927,5198,2434,,,,,,,,NA
7469,1511,1511,Matthew,Gemmell,16,MAY,1794,"4 Hillside Terrace, Croc, North Ayrshire",M,Abdu,Gemmell,DYER,Makayla,Wilson,GENERAL SERVT,17,NOVEMBER,1787,"Croc North Ayrshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,7469,7469,5186,5327,7469,1511,5327,5186,2419,,,,,,,,NA
7471,1492,1492,Anthony,Mcdonald,8,DECEMBER,1794,"1 Jean Lawrie Court, Lessudden House, Scottish Borders",M,Abdul,Mcdonald,HERRING FISHERMAN,Sara,Duncan,DOMESTIC SERV,29,MARCH,1787,"Lessudden House Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,7471,7471,5200,5209,7471,1492,5209,5200,2169,,,,,,,,NA
7473,1581,1581,Adam,Campbell,21,SEPTEMBER,1794,"2 Lessudden Park, Lessudden House, Scottish Borders",M,George,Campbell,IRON MOULDER,Lauren,Robinson,PROPRIETOR OF HOUSES,10,APRIL,1791,"Lessudden House Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,7473,7473,5280,5531,7473,1581,5531,5280,2679,,,,,,,,NA
7475,1583,1583,Addison,Syme,19,JUNE,1794,"48 Chalmers Court, Three Bridges, Inveraray",M,Oscar,Syme,COAL MINER,Laura,Davies,,7,NOVEMBER,1791,"Three Bridges Inveraray ",,SYNTHETIC DATA PRODUCED USING VALIPOP,7475,7475,5306,4565,7475,1583,4565,5306,2321,,,,,,,,NA
7477,1557,1557,Nicolas,Hobson,8,APRIL,1794,"2 Lathallan Grange, Aberdeenshire",M,Christopher,Hobson,AG LAB,Fatima,Young,MILLINER,22,AUGUST,1790,"Aberdeenshire",,SYNTHETIC DATA PRODUCED USING VALIPOP,7477,7477,5258,4841,7477,1557,4841,5258,2171,,,,,,,,NA
7479,1541,1541,George,Hawthorne,27,JULY,1794,"4 Pairc Uilleim, Highland",M,Matthew,Hawthorne,DOCK LAB,Stephanie,Smith,COTTON PRICER IN FACTORY,27,JANUARY,1789,"Highland",,SYNTHETIC DATA PRODUCED USING VALIPOP,7479,7479,5450,5371,7479,1541,5371,5450,2549,,,,,,,,NA
7481,1585,1585,Matthew,Kelman,16,MAY,1794,"4 Hamilton Place, The Holmes, Scottish Borders",M,Andrew,Kelman,MASON,Isabelle,Webster,YARN WINDER (COTTON),12,APRIL,1791,"The Holmes Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,7481,7481,5552,5647,7481,1585,5647,5552,2709,,,,,,,,NA
7483,1587,1587,Matthew,Broadfoot,3,MARCH,1794,"1 Tay Bridge Terrace, Aberfeldy, Perth and Kinross",M,Ben,Broadfoot,LIGHT PORTER,Hannah,Webster,COTTON MILL WORKER,10,OCTOBER,1790,"Aberfeldy Perth and Kinross",,SYNTHETIC DATA PRODUCED USING VALIPOP,7483,7483,5566,5227,7483,1587,5227,5566,4442,,,,,,,,NA
7485,1589,1589,Jamie,Bell,16,SEPTEMBER,1794,"49 Chalmers Court, Three Bridges, Inveraray",M,David,Bell,LAW CLERK (AP),Jess,Greig,DOMESTIC SERVANT,1,MARCH,1791,"Three Bridges Inveraray ",,SYNTHETIC DATA PRODUCED USING VALIPOP,7485,7485,5550,5027,7485,1589,5027,5550,2474,,,,,,,,NA
7487,1517,1517,Pascal,Smith,18,AUGUST,1794,"65 Dounehill, Scaurs, Jedburgh",M,Christian,Smith,DYER,Chantelle,Murray,,22,JANUARY,1789,"Scaurs Jedburgh ",,SYNTHETIC DATA PRODUCED USING VALIPOP,7487,7487,5560,5297,7487,1517,5297,5560,4293,,,,,,,,NA
7489,1500,1500,Jack,Donald,3,MARCH,1794,"12 The Croft, The Holmes, Scottish Borders",M,Aaron,Donald,CLERK LINEN WAREHOUSE,Kristy,Murray,,13,MAY,1790,"The Holmes Scottish Borders",,SYNTHETIC DATA PRODUCED USING VALIPOP,7489,7489,5640,5061,7489,1500,5061,5640,2250,,,,,,,,NA
7491,1591,1591,Jordan,Clifford,21,MARCH,1794,"5 Pairc Uilleim, Highland",M,Samuel,Clifford,FARMER'S SERVT,Emma,Sutherland,,1,MAY,1795,,illegitimate,SYNTHETIC DATA PRODUCED USING VALIPOP,7491,7491,5754,5365,7491,1591,5365,5754,2422,,,,,,,,NA
7545,1421,1421,Syed,Petrie,15,SEPTEMBER,1795,"2 Lubnaig Drive, Drumardoch Farm, Callander",M,Sam,Petrie,TANNER,Mikaela,Aitkenhead,THREAD FACTORY WORKER,18,MARCH,1783,"Drumardoch Farm Callander ",,SYNTHETIC DATA PRODUCED USING VALIPOP,7545,7545,4992,5037,7545,1421,5037,4992,2857,,,,,,,,NA
7547,1491,1491,Jack,Rae,19,SEPTEMBER,1795,"3 Old Bridge End, Scaurs, Jedburgh",M,Alex,Rae,BLACKSMITH EMPLOYING 1 BOY,Georgia,Webster,,2,NOVEMBER,1787,"Scaurs Jedburgh ",,SYNTHETIC DATA PRODUCED USING VALIPOP,7547,7547,5150,4723,7547,1491,4723,5150,2261,,,,,,,,NA
