ID,forename(s) of deceased,surname of deceased,occupation,marital status,sex,name of spouse,spouse's occ,day,month,year,address,age at death,father's forename,father's surname,father's occupation,if father deceased,mother's forename,mother's maiden surname,mother's occupation,if mother deceased,death code A,death code B,death code C,notes1,Birth,mar,DECEASED_IDENTITY,MOTHER_IDENTITY,FATHER_IDENTITY,SPOUSE_IDENTITY,BIRTH_RECORD_IDENTITY,PARENT_MARRIAGE_RECORD_IDENTITY,FATHER_BIRTH_RECORD_IDENTITY,MOTHER_BIRTH_RECORD_IDENTITY,SPOUSE_MARRIAGE_RECORD_IDENTITY,SPOUSE_BIRTH_RECORD_IDENTITY,IMMIGRANT_GENERATION
7477,Nicolas,Hobson,MERCHANT GROCER,W,M,Isabel Dunn,HAWKER OF SOFT GOODS,3,OCTOBER,1880,"7 Leideag, Na h-Eileanan Siar",86,Christopher,Hobson,,D,Fatima,Young,,D,R54.03,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7477,2171,7477,5258,4841,7436,7477,1557,4841,5258,2171,7436,NA
7479,George,Hawthorne,RETIRED AGRICULTURAL LABR,W,M,Tiffany Whiteford,HOUSE KEEPER,22,FEBRUARY,1885,"1 Main Street, Drumcaldie, Fife",90,Matthew,Hawthorne,,D,Stephanie,Smith,,D,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7479,2549,7479,5450,5371,8792,7479,1541,5371,5450,2549,8792,NA
7481,Matthew,Kelman,AGRICULTURAL LABOURAR,W,M,Chelsea Hassan,HOUSE WIFE,15,JUNE,1885,"6 Cowden Road, Perth and Kinross",91,Andrew,Kelman,,D,Isabelle,Webster,,D,R54.05,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7481,2709,7481,5552,5647,9034,7481,1585,5647,5552,2709,9034,NA
7483,Matthew,Broadfoot,ROAD SURFACE MAN,M,M,Jessica Rae,GENTLEMAN'S DAUR,7,NOVEMBER,1885,"89 Back Road, Aberdeenshire",91,Ben,Broadfoot,,D,Hannah,Webster,,D,R54.05,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7483,4442,7483,5566,5227,14132,7483,1587,5227,5566,4442,14132,NA
7485,Jamie,Bell,AGRECULL LABOURER,W,M,Eleanor Fell,AG LAB,27,OCTOBER,1885,"3 Carbost Hall Road, Highland",91,David,Bell,,D,Jess,Greig,,D,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7485,2474,7485,5550,5027,8338,7485,1589,5027,5550,2474,8338,NA
7487,Pascal,Smith,HAND LOOM WEAVER (RETIRED),R,M,Sarah Martin,HOUSE KEEPER,29,MAY,1885,"5 The Old Creamery, Netherurd House, Scottish Borders",90,Christian,Smith,,D,Chantelle,Murray,,D,R54.05,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7487,4293,7487,5560,5297,12466,7487,1517,5297,5560,4293,12466,NA
7489,Jack,Donald,FORMERLY C WEAVER,W,M,Sarah Smith,,22,AUGUST,1885,"1 Burnett Road, Glenury, Stonehaven",91,Aaron,Donald,,D,Kristy,Murray,,D,L02.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7489,2250,7489,5640,5061,7368,7489,1500,5061,5640,2250,7368,NA
7491,Jordan,Clifford,RETIRED ARTIST,W,M,Shanice Connelly,CLOTHES DEALER,21,DECEMBER,1890,"53 Ard Struan Road, Highland",96,Samuel,Clifford,,D,Emma,Sutherland,,D,R54.05,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7491,2422,7491,5754,5365,6308,7491,1591,5365,5754,2422,6308,NA
7545,Syed,Petrie,COAL MINER OVERSMAN,M,M,Farrah Mckinlay,,17,MAY,1856,"9 Common Road, Cellardyke, Fife",60,Sam,Petrie,,D,Mikaela,Aitkenhead,,D,C16.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7545,2857,7545,4992,5037,8716,7545,1421,5037,4992,2857,8716,NA
7547,Jack,Rae,FOUNDRY LABOURER,W,M,Hailey Johnstone,,15,DECEMBER,1856,"1 Gerrard Place, Hospitalfield, Angus",61,Alex,Rae,,D,Georgia,Webster,,D,M86.99,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7547,2261,7547,5150,4723,7640,7547,1491,4723,5150,2261,7640,NA
7549,Joshua,White,AGRICULTURAL LABOURER,W,M,Bernice Petrie,DOMESTIC SERV,8,FEBRUARY,1865,"1 Westwater Place, Wormit, Newport-on-Tay",69,Peter,White,,D,Ashleigh,Murray,,D,I66.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7549,2283,7549,5160,5133,6918,7549,1463,5133,5160,2283,6918,NA
7551,Oliver,Hay,PLOUGHMAN,R,M,Holly Mcmillan,FREE STONE WIFE,16,MAY,1865,"4 Orchard Park, Lessudden House, Scottish Borders",70,Jake,Hay,,D,Kerri-ann,Wood,,D,G83.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7551,3484,7551,5204,4847,9450,7551,1603,4847,5204,3484,9450,NA
7553,James,Craig,AGR LAB,M,M,Bridie Johnson,TAILORS WIFE,4,APRIL,1865,"10 Dal nan Each, Highland",70,Kameron,Craig,,D,Grace,Greig,,D,J45.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7553,2792,7553,5238,5205,8816,7553,1536,5205,5238,2792,8816,NA
7555,Samuel,Connelly,FARMER OF 7 ACRES,M,M,Olivia Ramsay,,5,NOVEMBER,1865,"3 Glencraig Place, Croc, North Ayrshire",70,Kieran,Connelly,,D,Samantha,Aitkenhead,,D,I38.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7555,2642,7555,5208,4509,8604,7555,1513,4509,5208,2642,8604,NA
7557,Luke,Gemmell,SCHOOLMASTER,M,M,Hannah Clark,STOCKING KNITTER,13,AUGUST,1865,"7 Orchard Park, Lessudden House, Scottish Borders",69,Abdu,Gemmell,,D,Makayla,Wilson,,D,I61.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7557,2307,7557,5186,5327,7464,7557,1511,5327,5186,2307,7464,NA
7559,Ryan,Green,LINEN WEAVER,M,M,April Murray,,6,DECEMBER,1866,"1 Kinnessburn Terrace, Northbank Farm Steadings, St Andrews",71,Aatish,Green,,D,Lauren,Wright,,D,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7559,2323,7559,5182,5295,8600,7559,1535,5295,5182,2323,8600,NA
7561,Peter,Clark,ROAD LAB,W,M,Sophie White,,14,OCTOBER,1866,"9 Castle Road, Genoch Farm, South Ayrshire",70,Luke,Clark,,D,Navpreet,Hobson,,D,C16.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7561,2750,7561,5320,4659,7854,7561,1496,4659,5320,2750,7854,NA
7563,Nathan,Jordan,COTTON WEAVER,B,M,,,8,SEPTEMBER,1867,"2 Buccleuch Gardens, The Holmes, Scottish Borders",71,Macauley,Jordan,,D,Carly,Murray,,D,N28.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7563,,7563,5412,5083,,7563,1564,5083,5412,,,NA
7565,Richard,Hawthorne,SEAMAN,M,M,Heidi Mcguire,DOMESTIC SERVANT,5,DECEMBER,1868,"1 Dales View Place, Meethill, Peterhead",73,Matthew,Hawthorne,,D,Stephanie,Smith,,D,C14.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7565,2616,7565,5450,5371,8722,7565,1541,5371,5450,2616,8722,NA
7567,Steven,Sinclair,FARMER OF 91 ACRES EMPLY 2 MEN 1 BOY,W,M,Jessica Doig,AG LAB'S WIFE,16,MARCH,1868,"1 Riccarton Street, Govanhill, Glasgow City",72,Robert,Sinclair,,D,Leigh,Dalgarno,,D,K31.94,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7567,2309,7567,5556,5153,7570,7567,1606,5153,5556,2309,7570,NA
7569,Antony,Mcmillan,LABOURER,B,M,,,23,JUNE,1868,"1 Macfarlane Place, Larachpark, Argyll and Bute",73,Thomas,Mcmillan,,D,Sarah,Porter,,D,I51.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7569,,7569,5554,4997,,7569,1518,4997,5554,,,NA
7571,Andrew,Hutcheson,FARMER OF 274 ACRES,W,M,Savannah Smith,HOUSE KEEPER,28,DECEMBER,1868,"1 Elder Street, Belhaven, East Lothian",73,Joel,Hutcheson,,D,Amy,Campbell,,D,I51.90,R60.91,,SYNTHETIC DATA PRODUCED USING VALIPOP,7571,2523,7571,5642,5549,7936,7571,1609,5549,5642,2523,7936,NA
7573,Kieran,Millar,HAND LOOM WEAVER (COTTON),D,M,,,20,SEPTEMBER,1869,"8 Bail Ur, Highland",74,Paul,Millar,,D,Holly,Mcguire,,D,C18.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7573,,7573,5652,4977,,7573,1611,4977,5652,,,NA
7575,Matthew,Mowbray,FARM SERVANT,W,M,Aamina Wales,,1,DECEMBER,1871,"4 Hamilton Terrace, Croc, North Ayrshire",76,Harry,Mowbray,,D,Nicole,Hassan,,D,A16.96,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7575,2348,7575,5628,5149,8050,7575,1613,5149,5628,2348,8050,NA
7577,Josh,Mcguire,TAILOR,M,M,Victoria Elliot,DOMESTICK SERVANT,25,JUNE,1872,"2 Cille Bha 'Nain, Buailledubh, Na h-Eileanan Siar",76,Joshua,Mcguire,,D,Syeda,Hart,,D,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7577,2170,7577,5728,5825,7446,7577,1566,5825,5728,2170,7446,NA
7579,Anthony,Innes,(FARMER) OF 149 AC EMPLOYING 3 LABS,W,M,Taylor Macphail,FORMERLY DRESS MAKER,24,OCTOBER,1873,"1 Glencraig Place, Croc, North Ayrshire",78,Faisal,Innes,,D,Christina,Millar,,D,A46.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7579,2578,7579,5894,5461,7580,7579,1614,5461,5894,2578,7580,NA
7629,Luke,Paterson,FARMER OF 60 ACRES EMPLOYING 1 MAN 3 BOYS 1 GIRL,M,M,,,27,AUGUST,1855,"9 Bracklinn Road, Drumardoch Farm, Callander",58,Harry,Paterson,,D,Rebekah,Holden,,D,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7629,,7629,5076,4985,,7629,1441,4985,5076,,,NA
7631,James,Smith,UMBRALA MAKER,M,M,Bethany Williams,,18,JUNE,1857,"2 Hamilton Terrace, Croc, North Ayrshire",61,Thomas,Smith,,D,Louise,Martin,,D,J42.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7631,2206,7631,5116,4661,7732,7631,1464,4661,5116,2206,7732,NA
7633,Connor,Ferguson,WATCHMAN (PRIVATE),W,M,Emily Innes,DOMESTIC SERV,12,APRIL,1857,"6 Priory Crescent, Warddykes, Arbroath",60,Curtis,Ferguson,,D,Kelly-ann,Hart,,D,W74.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7633,2284,7633,5180,4987,7102,7633,1512,4987,5180,2284,7102,NA
7635,Husnain,Menzies,WOOL-WEAVER,M,M,Natasha Millar,,1,JUNE,1857,"4 Dail a' Chladaich, Highland",61,Matthew,Menzies,,D,Kimberly,Pollock,,D,R04.20,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7635,2669,7635,5206,4135,7296,7635,1469,4135,5206,2669,7296,NA
7637,Fahad,Melville,POST OFFICE MESSENGER,M,M,Isobel Ferguson,CROFTER,17,DECEMBER,1858,"11 Arranton Place, Croc, North Ayrshire",62,Robert,Melville,,D,Chloe,Johnstone,,D,R60.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7637,2601,7637,5218,4377,6896,7637,1514,4377,5218,2601,6896,NA
7639,Jack,O'connor,PLOUGHMAN,M,M,Michaela Clark,WASHERWOMAN,4,MARCH,1858,"19 The Croft, The Holmes, Scottish Borders",61,Kieran,O'connor,,D,Poppy,Anderson,,D,R60.11,I38.01,,SYNTHETIC DATA PRODUCED USING VALIPOP,7639,2418,7639,5196,4731,8736,7639,1468,4731,5196,2418,8736,NA
7641,Matthew,Mclaren,SHEPHERD,M,M,Remmi Aitken,CROFTER WIFE,11,MARCH,1864,"8 Bracklinn Road, Drumardoch Farm, Callander",67,Jonathan,Mclaren,,D,Jodie,Cooney,,D,C16.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7641,2271,7641,5232,4777,8380,7641,1467,4777,5232,2271,8380,NA
7643,Mark,Tariq,AG LAB,M,M,Sophie Dalgarno,,21,AUGUST,1865,"11 Hamilton Terrace, Croc, North Ayrshire",68,Kwabena,Tariq,,D,Ebony,Mclaren,,D,I64.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7643,2909,7643,5324,5049,10050,7643,1495,5049,5324,2909,10050,NA
7645,Nicholas,Innes,AG LAB,M,M,Iqra White,BLACKSMITH'S WIFE,24,AUGUST,1865,"1 Glen Finglas Road, Stirling",69,Jake,Innes,,D,Michaela,Johnson,,D,I51.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7645,2227,7645,5300,4599,7538,7645,1560,4599,5300,2227,7538,NA
7647,Matthew,Reekie,BLEACHERS STARCH MAKER,R,M,Rebecca Mckillop,HAND SEWER,26,JULY,1865,"1 Iona Court, Upper Achintore, Fort William",69,Alexander,Reekie,,D,Danielle,Davies,,D,I26.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7647,3243,7647,5398,4737,9530,7647,1627,4737,5398,3243,9530,NA
7649,Rhys,Robinson,DEALER IN RAGS,M,M,Jodie Mclaren,MASON'S WIFE,29,JULY,1867,"1 Queen Street, Calton, Campbeltown",71,Ross,Robinson,,D,Paige,Doig,,D,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7649,2825,7649,5408,5215,8142,7649,1629,5215,5408,2825,8142,NA
7651,Alexander,Mcmillan,AGRICULTURAL LAB,W,M,Nadine Bull,,3,FEBRUARY,1867,"21 Common Road, Cellardyke, Fife",70,Thomas,Mcmillan,,D,Sarah,Porter,,D,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7651,2630,7651,5554,4997,7670,7651,1518,4997,5554,2630,7670,NA
7653,Robert,Perry,LABOURER,W,M,Jessica Mcmillan,WIFE,28,DECEMBER,1867,"2 Vorlich Crescent, Braeleny Farm, Stirling",71,Andrew,Perry,,D,Katie,Mowbray,,D,A75.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7653,2970,7653,5612,4981,8224,7653,1631,4981,5612,2970,8224,NA
7655,Ben,Doig,FARMER 168 AC EMP 7 MEN & 5 WOM,R,M,Celine Mckillop,,17,JANUARY,1867,"28 St Molios Park, Croc, North Ayrshire",70,Ayden,Doig,,D,Eleanor,Waugh,,D,J18.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7655,3085,7655,5602,5487,8208,7655,1608,5487,5602,3085,8208,NA
7657,Umar,Wood,FARM LABORER,W,M,Eve Jordan,,5,DECEMBER,1870,"1 Macintyre Road, Highland",74,Daniel,Wood,,D,Amy,Currie,,D,I38.01,R60.11,R18.00,SYNTHETIC DATA PRODUCED USING VALIPOP,7657,2848,7657,5596,5685,8344,7657,1499,5685,5596,2848,8344,NA
7659,Ashley,Hobson,STONE MASON,W,M,Angel Burns,,3,OCTOBER,1870,"1 Mchaney Court, Crieff, Perth and Kinross",73,Giles,Hobson,,D,Rachel,Smith,,D,J18.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7659,2681,7659,5702,5277,9028,7659,1633,5277,5702,2681,9028,NA
7661,Ryan,Mcguire,SHEPHERD,W,M,Isobel Brand,,24,OCTOBER,1870,"2 School Park, Highland",73,Joshua,Mcguire,,D,Syeda,Hart,,D,I61.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7661,2486,7661,5728,5825,6998,7661,1566,5825,5728,2486,6998,NA
7663,Robbie,Smith,LABOURER,M,M,Beth Mclaren,FUND HOLDER,6,MAY,1870,"35 Westpark Wynd, Dalry, North Ayrshire",73,Samuel,Smith,,D,Jemima,Paterson,,D,I51.90,R54.05,,SYNTHETIC DATA PRODUCED USING VALIPOP,7663,2269,7663,5714,5993,8362,7663,1567,5993,5714,2269,8362,NA
7665,Sean,Spiers,COTTON WARPER RETIRED,W,M,Summer Berry,MENDER OF NETS,10,MAY,1870,"62 Ard Struan Road, Highland",73,Joshua,Spiers,,D,Sophie,Hassan,,D,R54.05,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7665,2320,7665,5808,5145,7926,7665,1636,5145,5808,2320,7926,NA
7667,Jordan,Mowbray,RETIRED OUT DOOR LAB,W,M,Lucy Stuart,WASHERWOMAN,9,JANUARY,1871,"1 Athol Court, Scaurs, Jedburgh",74,Dominic,Mowbray,,D,Carla,Hart,,D,I51.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7667,2312,7667,5818,5001,7520,7667,1592,5001,5818,2312,7520,NA
7669,Karl,Martin,AG LABOURER,M,M,Odette Clark,,2,AUGUST,1873,"10 Hartrigge Crescent, Scaurs, Scottish Borders",77,Leo,Martin,,D,Grace,Watson,,D,I51.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7669,2706,7669,5960,5757,8610,7669,1638,5757,5960,2706,8610,NA
7725,George,Thomson,SEAMSTRESS,M,M,Emilia Macphail,WASHER,16,DECEMBER,1860,"6 Cora Linn Court, North Ayrshire",63,Ashton,Thomson,,D,Sania,Spiers,,D,M79.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7725,2374,7725,5072,4455,7772,7725,1443,4455,5072,2374,7772,NA
7727,Owen,Clark,CLEANER (RAILWAY),B,M,,,6,DECEMBER,1860,"5 Glen Gardens, Braeleny Farm, Callander",63,Patrick,Clark,,D,Mia,Gibb,,D,W74.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7727,,7727,5128,4727,,7727,1397,4727,5128,,,NA
7729,Luigi,Syme,HERD,M,M,Vicky Mcnab,FUND HOLDER,13,JANUARY,1861,"1 Ashwell Place, Scottish Borders",64,Luke,Syme,,D,Eve,Donald,,D,J42.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7729,2272,7729,5222,4925,8436,7729,1539,4925,5222,2272,8436,NA
7731,Usman,Lyon,MERCHANT,M,M,Sabha Robertson,FARMER'S WIFE,6,MARCH,1861,"1 Monamore Place, Croc, North Ayrshire",63,Oliver,Lyon,,D,Fahmida,Spiers,,D,J11.10,J18.90,,SYNTHETIC DATA PRODUCED USING VALIPOP,7731,2445,7731,5220,5189,8430,7731,1466,5189,5220,2445,8430,NA
7733,Aaron,Smith,DAMASK WEAVER,M,M,Charlotte Wilson,,7,NOVEMBER,1861,"51 Ard Struan Road, Highland",63,William,Smith,,D,Sophie,Burns,,D,I51.90,R60.91,,SYNTHETIC DATA PRODUCED USING VALIPOP,7733,2313,7733,5198,4927,7748,7733,1538,4927,5198,2313,7748,NA
7735,Connor,O'donnell,PROPRIETUR OF FARMER OF 20 ACRE EMPLOYING 1 MAN,M,M,Bethany Gardiner,PAUPER FOR WASHERWOMAN,7,JULY,1869,"4 Larkhall Burn, Glenburn Hall, Jedburgh",72,Jamie,O'donnell,,D,Elizabeth,Hawthorne,,D,A75.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7735,2385,7735,5230,4593,8080,7735,1398,4593,5230,2385,8080,NA
7737,Henry,Mclaren,COTTON WEAVER,W,M,Kolsuma Melville,,23,JULY,1869,"1 Burns Terrace, Glenury, Aberdeenshire",72,Jonathan,Mclaren,,D,Jodie,Cooney,,D,C80.99,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7737,2228,7737,5232,4777,7558,7737,1467,4777,5232,2228,7558,NA
7739,Connor,Little,ROAD LABOURER,W,M,Chloe Williams,,18,AUGUST,1869,"12 Castle Road, Genoch Farm, South Ayrshire",72,Jake,Little,,D,Rhiann,Flynn,,D,I51.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7739,2367,7739,5274,4763,7010,7739,1649,4763,5274,2367,7010,NA
7741,Andrew,Duncan,AG LAB & FARMER OF 6 ACRES,W,M,Amy Donald,WIFE OF TRAVELLING CUTLER,14,MARCH,1877,"1 Braeside Road, Woodhaven, Newport-on-Tay",79,Conor,Duncan,,D,Maisie,Hawthorne,,D,R55.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7741,2629,7741,5288,4527,7660,7741,1498,4527,5288,2629,7660,NA
7743,Luke,Hobson,CATTLE HERD,R,M,Chelsea Hassan,PORTIONER,22,SEPTEMBER,1877,"1 St Michaels Place, Aberdeenshire",80,Christopher,Hobson,,D,Fatima,Young,,D,R54.05,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7743,3017,7743,5258,4841,9534,7743,1557,4841,5258,3017,9534,NA
7745,Christopher,Innes,FORMERLY COTTON WEAVER,M,M,Ashley Ferguson,FUND HOLDER,8,JULY,1877,"48 Ard Struan Road, Highland",79,Jake,Innes,,D,Michaela,Johnson,,D,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7745,2636,7745,5300,4599,8034,7745,1560,4599,5300,2636,8034,NA
7747,Moshe,Wilson,CROFTER,W,M,Stephanie Murray,SHEPHERD'S WIFE,22,SEPTEMBER,1877,"1 Peter Howling Place, Anstruther Easter, Anstruther",80,Scott,Wilson,,D,Louise,Duncan,,D,R54.05,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7747,2379,7747,5404,5809,7946,7747,1650,5809,5404,2379,7946,NA
7749,Jake,Smith,FARMER OF 12 ACRES AND SPIRIT DEALER,R,M,Chloe Macphail,,30,DECEMBER,1878,"572 Moss Road, Scottish Borders",81,James,Smith,,D,Katrina,Bull,,D,R54.05,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7749,3877,7749,5410,5063,12210,7749,1563,5063,5410,3877,12210,NA
7751,Adeel,Hawthorne,CROFTER,W,M,Nicole Stewart,PRIVATE HOUSE,16,JULY,1878,"1 Coronatio Avenue, Borrowfield, Angus",80,Matthew,Hawthorne,,D,Stephanie,Smith,,D,R54.05,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7751,2097,7751,5450,5371,7698,7751,1541,5371,5450,2097,7698,NA
7753,Thomas,Donald,FARMER IN COMMON,B,M,,,14,MAY,1878,"112 Pipeland Road, Northbank Farm Steadings, St Andrews",81,Alexander,Donald,,D,Olivia,Jordan,,D,I51.90,R60.91,,SYNTHETIC DATA PRODUCED USING VALIPOP,7753,,7753,5622,5707,,7753,1652,5707,5622,,,NA
7755,Jordan,Mcdowall,SHEPHERD,W,M,Brenda Whiteford,RETIRED DAIRYMAID WIDOW,1,SEPTEMBER,1878,"1 Meadows Place, Lochgilphead, Argyll and Bute",81,Alexander,Mcdowall,,D,Humairah,Aitkenhead,,D,M79.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7755,2295,7755,5608,5627,7770,7755,1630,5627,5608,2295,7770,NA
7757,George,Mcguire,DAY LABOURER,W,M,Alanna Kelman,,11,JUNE,1878,"1 Argyll Cottages, Highland",81,Joshua,Mcguire,,D,Emily,Pollock,,D,R53.03,R54.05,,SYNTHETIC DATA PRODUCED USING VALIPOP,7757,2391,7757,5686,5911,8326,7757,1655,5911,5686,2391,8326,NA
7759,Joel,Donald,DOMESTIC MAN SERV,W,M,Shannon Murray,LAUNDRESS,8,AUGUST,1878,"1 Kincardine Street, Borrowfield, Montrose",80,Stephen,Donald,,D,Stacey,Keddie,,D,K63.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7759,2589,7759,5726,5141,8510,7759,1634,5141,5726,2589,8510,NA
7761,Joe,Johnstone,CHELSEA PENSIONER,R,M,Sophie Mcguire,TEACHER OF MUSIC FRENCH & DRAWING,13,JUNE,1878,"2 Inverugie Cottages, Coplandhill, Aberdeenshire",80,Jack,Johnstone,,D,Jessica,Holden,,D,J42.00,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7761,3098,7761,5776,5231,10496,7761,1656,5231,5776,3098,10496,NA
7763,Yosef,Wood,RETIRED FARMER,W,M,Anum Smith,BLACKSMITH'S WIFE,8,MARCH,1881,"128 Cnoc a' Challtuinn, Argyll and Bute",83,Luke,Wood,,D,Georgia,Keddie,,D,J11.10,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7763,2452,7763,5814,5271,7116,7763,1637,5271,5814,2452,7116,NA
7765,Ryan,Mowbray,MOLE CATCHER,W,M,Alisha Clark,,16,OCTOBER,1881,"25 St Molios Park, Croc, North Ayrshire",84,Dominic,Mowbray,,D,Carla,Hart,,D,I64.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7765,2580,7765,5818,5001,7724,7765,1592,5001,5818,2580,7724,NA
7767,Kieran,White,,W,M,Hollie Craig,LAUNDRES,9,OCTOBER,1882,"1 Factory Road, Denbeath, Buckhaven",85,Daniel,White,,D,Josie,Reid,,D,R99.01,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7767,2429,7767,5900,5059,7284,7767,1659,5059,5900,2429,7284,NA
7769,Thomas,Wales,AG LAB,W,M,Rebecca Mcdowall,GROCER,7,OCTOBER,1882,"2 Sauchie Court, Hillpark, Bannockburn",85,Jason,Wales,,D,Chloe,Saunders,,D,J20.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7769,2329,7769,6032,5369,6748,7769,1660,5369,6032,2329,6748,NA
7771,George,Mclaren,RETIRED FORESTER,W,M,Melissa Leishman,STOCKING KNITTER,9,NOVEMBER,1882,"4 The Croft, The Holmes, Scottish Borders",85,Jay,Mclaren,,D,Alina,Tomlinson,,D,I51.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7771,2148,7771,6030,4351,7456,7771,1662,4351,6030,2148,7456,NA
7849,Harvey,Mcdowall,LABOURER (SUGAR HOUSE),B,M,,,11,JULY,1855,"1 Thistle Lane, Northbank Farm Steadings, St Andrews",56,Alexander,Mcdowall,,D,Humairah,Aitkenhead,,D,C15.90,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7849,,7849,5608,5627,,7849,1630,5627,5608,,,NA
7851,Joshua,Hawthorne,FISHERMAN,W,M,Lucy Gillespie,,8,OCTOBER,1856,"6 Old Bridge End, Scaurs, Jedburgh",57,Adam,Hawthorne,,D,Siobhan,Murray,,D,J11.10,I64.01,,SYNTHETIC DATA PRODUCED USING VALIPOP,7851,3004,7851,5908,5941,9018,7851,1681,5941,5908,3004,9018,NA
7853,Anthony,Hawthorne,SHEPHERD,M,M,Jillian Martin,WINE & SPIRIT MERCHANT,29,SEPTEMBER,1856,"1 Isla Gardens, Batties Den, Angus",57,Adam,Hawthorne,,D,Siobhan,Murray,,D,M79.00,R60.91,,SYNTHETIC DATA PRODUCED USING VALIPOP,7853,2149,7853,5908,5941,7418,7853,1681,5941,5908,2149,7418,NA
7855,Billy,Green,RAILWAY LABOURER,R,M,Kazia Smith,PAUPER (FOR) G SERVT,2,SEPTEMBER,1858,"4 Clanranald Terrace, Highland",60,Raymond,Green,,D,Georgina,Broadfoot,,D,A16.91,,,SYNTHETIC DATA PRODUCED USING VALIPOP,7855,2696,7855,5888,5313,8368,7855,1658,5313,5888,2696,8368,NA
7857,Patrick,Wilson,H L LINEN WEAVER,M,M,Sophie Donald,,11,MAY,1859,"2 Cherry Bank, Southfield, Scottish Borders",60,Tyler,Wilson,,D,Rebecca,Robinson,,D,I64.01,K74.60,,SYNTHETIC DATA PRODUCED USING VALIPOP,7857,2493,7857,5956,5207,7576,7857,1682,5207,5956,2493,7576,NA
7859,Corey,Mcguire,FARMER OF 80 ACRES,M,M,Holly Wilson,TAILOR WIFE,28,MAY,1859,"5 Leideag, Na h-Eileanan Siar",61,Craig,Mcguire,,D,Sophie,Haig,,,J18.90,J11.10,,SYNTHETIC DATA PRODUCED USING VALIPOP,7859,2414,7859,6378,6377,8358,7859,1684,6377,6378,2414,8358,NA
